track_id,artists,track_name,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,lyrics,tags,mood
6jRq8gaZhMUyy5RclRPcAf,blackbear,hot girl bummer,,,,,,,,,,,"Fuck you and you, and you
I hate your friends and they hate me too
I'm through, I'm through, I'm through
This that hot girl bummer anthem
Turn it up and throw a tantrum

This that hot girl bummer anthem

Turn it up and throw a tantrum

This that throw up in your Birkin bag

Hook up with someone random

This that social awkward suicide

That buy your lips and buy your likes

I swear she had a man, but shit

Hit different when it's Thursday night



That college dropout music every day

Like that she be too thick

And my friends are all annoying

But we go dumb, yeah, we go stupid

This that 10K on the table

Ust so we can be secluded

And the vodka came diluted

One more line, I'm superhuman



Fuck you and you, and you

I hate your friends and they hate me too

I'm through, I'm through, I'm through

This that hot girl bummer anthem

Turn it up and throw a tantrum



Fuck you and you, and you

I hate your friends and they hate me too

Fuck you and you, and you

This that hot girl bummer anthem

Turn it up and throw a tantrum



This that hot girl bummer 2-step

They can't box me in, I'm too lit

This that drip that's more like oceans

They can't fit me in a Trojan

Out of pocket, but I'm always in my bag

Yeah, that's the slogan

This that, ""Who's all there? I'm pullin' up

With a emo chick that's broken""



This that college dropout music every day

Like that she be too thick

And my friends are all annoying

But we go dumb, yeah, we go stupid

This that 10K on the table

Just so we can be secluded

And the vodka came diluted

One more line, I'm superhuman



Fuck you and you, and you

I hate your friends and they hate me too

I'm through, I'm through, I'm through

This that hot girl bummer anthem

Turn it up and throw a tantrum



Fuck you and you, and you

I hate your friends and they hate me too

Fuck you and you, and you

This that hot girl bummer anthem

Turn it up and throw a tantrum



This that college dropout music every day

Like that she be too thick

And my friends are all annoying

But we go dumb, yeah, we go stupid

This that college dropout music every day

Like that she be too thick

And my friends are all annoying

But we go dumb, yeah, we go stupid

We go stupid, we go stupid

We go (And you want me to change? Fuck you!)



Fuck you and you, and you

I hate your friends and they hate me too

I'm through, I'm through, I'm through

This that hot girl bummer anthem

Turn it up and throw a tantrum



Fuck you and you, and you

I hate your friends and they hate me too

Fuck you and you, and you

This that hot girl bummer anthem

Turn it up and throw a tantrum","rap, trap, rnb, 2010s, blackbear, pop, 2019, Hip-Hop, electronic, hip hop, synthpop, a subtle use of vocal harmony, extensive vamping, major key tonality, vanity, obscene, dark pop, electronica influences, mild rhythmic syncopation, pop-rap, emo rap, hip-hop influences, heartbreaking lyrics, rnb influences, f sharp minor, 2019s, B Artist",energetic
0ehr4GsiW3MMc4cm6OTe4H,Years & Years,King,,,,,,,,,,,Failed to fetch lyrics,"pop, british, dance, party, best of 2015, 2015, electronic, electropop, House, synthpop, 2010s, electronica, dance-pop, alternative, synth, 2015 single, bbc sound of 2015, chillout, seen live, indie, indie pop, epic, electro house, beautiful, lydia, male vocalists, best song ever, love at first listen, 5 Stars, synth-pop, 10s, fallon, vocal samples, watch, Faves, <3, anthem, shout, best songs of 2015, beats made for dancing, clear pronunciation, four-on-the-floor beats, use of modal harmonies, effected synths, synth swoops, romantic lyrics, on repeat, #1, electronic dance music, rel-mnth:2015:January, bbc radio1 playlist 2015, play it loud loud loud, acoustic drum samples, prevalent use of groove, radio friendly stylings, house roots, uk number one, the use of chordal patterning, d major, a smooth male vocal, lead single, play again, superpop, Te Amo, better than one direction, inlove song, Meyers, love at 1st listen, guitarMagic, playlista rmf fm, best on earth, song festival 28, songs that i love the lyric, 2015 singles, shuperpop, song i wanna inject, Olly Delicia, delicia de musica, love at first listen gif, magical song gif, addiction of 2015 gif, music that takes me to another world gif, once a day gif, years and years fig, 2015 fig, trhimtop, opener 2015, Internatia Song Contest 36, song festival 28 final, nocna energia, musictech, nisan2024",energetic
0W6I02J9xcqK8MtSeosEXb,Doja Cat,Get Into It (Yuh),,,,,,,,,,,"Yeah, ey
Hey, ey
They say I just got a buck
Get into it, yuh
Pop out with a truck (Ha)

Get into it, yuh (Yuh)

If you go to church

I said ""Get into it, yuh""

If she ain't got a butt

Now fuck it, get into it, yuh

And I say I just got a buck

Get into it, yuh

Pop out with a truck

Get into it, yuh

If you go to church

Get into it, yuh

If she ain't got a butt

Fuck it, get into it, yuh



Yeah, you just wanna party

You just wanna lap dance

You just wanna pop up on these clowns like you're the Batman

You just wanna ball out in designer with your best friends

You don't wanna talk no more about it in the past tense

Get me out my zone, I'm just talkin' comfort, shawty

I ain't give you nothin' you can come for, shawty

I got plenty things you make a run for, shawty

Call him Ed Sheeran, he in love with my body



They say I just got a buck

Get into it, yuh

Pop out with a truck (Ha)

Get into it, yuh (Yuh)

If you go to church

I said ""Gеt into it, yuh""

If she ain't got a butt

Now fuck it, get into it, yuh

And I say I just got a buck

Get into it, yuh

Pop out with a truck

Gеt into it, yuh

If you go to church

Get into it, yuh

If she ain't got a butt

Fuck it, get into it, yuh



Y'all need to get into the drip like a piranha

Y'all need to get into my drip like y'all need water

I mean, it's only head to toe Balenciaga

I mean, y'all bitches better 'yuh' like Ariana

If they ever tryna knock her, put my foot up in your caca

Call your mama and your papa

Like I'm finna take your dadda

Turn that bitch into a soccer ball and rocka, rocka, rocka

Get into it like a suit

And fuck her, stuck up like a backa



They say I just got a buck (Yuh)

Get into it, yuh (Yeah)

Pop out with a truck

Get into it, yuh (Pop out, pop out)

If you go to church

I said ""Get into it, yuh""

If she ain't got a butt

Now fuck it, get into it, yuh

And I say I just got a buck

Get into it, yuh (Ayy)

Pop out with a truck

Get into it, yuh (Yeah)

If you go to church

Get into it, yuh

If she ain't got a butt

Fuck it, get into it, yuh



Thank you, Nicki, I love you

Got that big rocket launcher","trap, rap, pop rap, Hip-Hop, pop, bubblegum pop, 2020s, 2022, electronic, electronica, club, party, rnb, vocal harmonies, glitch hop, 2000s, hymn, extensive vamping, repetitive melodic phrasing, minor key tonality, electronica influences, hyphy, mild rhythmic syncopation, prominent percussion, use of techno synths, my top 10, a vocal-centric aesthetic, hip-hop influences, synthetic sonority, offensive lyrics, rnb influences, a distinctive female lead vocalist, a flat minor, call and answer vocals, MySpotigramBot, -1001747063611, motomano",energetic
4iJyoBOLtHqaGxP12qzhQI,Justin Bieber,Peaches (feat. Daniel Caesar & Giveon),,,,,,,,,,,"I get my peaches out in Georgia, ooh, yeah, shit
I get my weed from California, that's that shit
I took my chick up to the North, yeah, badass bitch
I get my light right from the source, yeah, yeah that’s it
And I see you (Oh), the way I breathe you in (In)

It's the texture of your skin

I wanna wrap my arms around you, baby

Never let you go, oh

And I see you

There's nothing like your touch

It’s the way you lift me up, yeah

And I'll be right here with you 'til the end



I get my peaches out in Georgia, ooh, yeah, shit

I get my weed from California, that's that shit

I took my chick up to the North, yeah, badass bitch

I get my light right from the source, yeah, yeah, that's it



You enjoy it, but I'm for your

All I can want, all I can wish for

Nights alone that we wished for

And days we savin' souvenirs

There's no time, I wanna make more time

And give you my whole life

I left my girl, I’m in my Yorker

Hate to leave, call it torture

Remember when I couldn’t hold her

Left the baggage from her over



I get my peaches out in Georgia, ooh, yeah, shit

I get my weed from California, that's that shit

I took my chick up to the North, yeah, badass bitch

I get my light right from the source, yeah, yeah, that’s it



I get the feeling, so I'm sure (Sure)

Hand in my hand because I'm yours

I can't, I can’t pretend, I can't ignore you're right for me

Don't think you wanna know just where I stand, oh

Girl, you got me distracted

The one I need is right in my arms

If this is the sweetest of mind

And I'll be right here with you 'til end of time



I get my peaches out in Georgia, ooh, yeah, shit

I get my weed from California, that's that shit

I took my chick up to the North, yeah, badass bitch

I get my light right from the source, yeah, yeah, that's it

I get my peaches out in Georgia, ooh, yeah, shit

I get my weed from California, that's that shit

I took my chick up to the North, yeah, badass bitch

I get my light right from the source, yeah, yeah, that's it

I get my peaches out in Georgia, ooh, yeah, shit

I get my weed from California, that's that shit

I took my chick up to the North, yeah, badass bitch

I get my light right from the source, yeah, yeah, that's it

I get my peaches out in Georgia, ooh, yeah, shit

I get my weed from California, that's that shit

I took my chick up to the North, yeah, badass bitch

I get my light right from the source, yeah, yeah, that's it","rnb, Hip-Hop, 2020s, 2021, pop, justin bieber, Daniel caesar, Giveon, hip hop, party, love this, intricate melodic phrasing, extensive vamping, major key tonality, a distinctive male lead vocal, mixed acoustic and electric instrumentation, Loving, electronica influences, classic rhodes sound, electric pianos, king of pop, romantic lyrics, c major, song of the year, subtle use of acoustic piano, heavy use of vocal harmonies, paired vocal harmony, subtle use of strings, rnb influences, heavy melodic ornamentation, simping, Peaches (feat. Daniel Caesar & Giveon), 20s RnB, MySpotigramBot, -1001854528204",energetic
37BZB0z9T8Xu7U3e65qxFy,The Weeknd,Save Your Tears (with Ariana Grande) (Remix),,,,,,,,,,,Failed to fetch lyrics,"soul, rnb, 2020s, Hip-Hop, remix, The Weeknd, Ariana Grande, 2021, MySpotigramBot, electronic, pop, synthpop, new romantic, surrendering, synthwave, alternative rnb, Severance,  remix, ren get a therapist,  2021, -1001819731063",energetic
5wANPM4fQCJwkGd4rN57mH,Olivia Rodrigo,drivers license,,,,,,,,,,,"I got my driver's license last week
Just like we always talked about
'Cause you were so excited for me
To finally drive up to your house
But today I drove through the suburbs
Crying 'cause you weren't around



And you're probably with that blonde girl

Who always made me doubt

She's so much older than me

She's everything I'm insecure about

Yeah, today I drove through the suburbs

'Cause how could I ever love someone else?



And I know we weren't perfect but I've never felt this way for no one

And I just can't imagine how you could be so okay now that I'm gone

Guess you didn't mean what you wrote in that song about me

'Cause you said forever now I drive alone past your street



And all my friends are tired

Of hearing how much I miss you but

I kinda feel sorry for them

'Cause they'll never know you the way that I do

Yeah, today I drove through the suburbs

And pictured I was driving home to you



And I know we weren't perfect but I've never felt this way for no one

Oh, and I just can't imagine how you could be so okay now that I'm gone

I guess you didn't mean what you wrote in that song about me

'Cause you said forever now I drive alone past your street



Red lights

Stop signs

I still see your face

In the white cars

Front yards

Can't drive past the places

We used to

Go to

'Cause I still fucking love you, babe



Sidewalks

We crossed

I still hear your voice

In the traffic

We're laughing

Over all the noise

God, I'm so blue

Know we're through

But I still fucking love you, babe



I know we weren't perfect but I've never felt this way for no one

And I just can't imagine how you could be so okay now that I'm gone

Guess you didn't mean what you wrote in that song about me

'Cause you said forever now I drive alone past your street

Yeah, you said forever now I drive alone past your street","pop, sad, bedroom pop, 2021, Ballad, sour, teen pop, indie, alternative, indie pop, singer-songwriter, Driving, breakup, debut, alt-pop, 2020s, Olivia Rodrigo, rock, female vocalists, power pop, pop rock, happy, power, Love, amazing, not indie, great lyrics, alternative pop, yearning, shit, love at first listen, nostalgia, love this, heard live, a subtle use of vocal harmony, major key tonality, acoustic rhythm piano, Driving Songs, anthem, favs, forever, 20s, Olivia, alt, horrible, generic, snl, lowercase, in love, sad song, melodrama, minimalist pop, b flat major, offensive lyrics, an emotional female lead vocal performance, uk number one, us number one, a smooth female lead vocal, flopped, peak, my top songs, Lorde, bygone era, tiktok, billboard hot 100 number 1, emotional ballad, australian number one, better than taylor swift, best of 2021, Drivers license, best of 2020s, lowercase aesthetic, taylor swift-ish, lorde-ish, sounds like halsey, cursive singing, trisal, fuck yeah get it girl, Album: SOUR, pretty pretty good, Banger Songs, quarantine vibes, diary of a wimpy kid edit",sad
3FeVmId7tL5YN8B7R3imoM,Coldplay,My Universe,,,,,,,,,,,"You (you), you are (you are) my universe
And I (and I) just want (just want) to put you first
And you (you), you are (you are) my universe, and I
In the night, I lie and look up at you
When the morning comes, I watch you rise

There's a paradise they couldn't capture

That bright infinity inside your eyes



매일 밤 네게 날아가 (가)

꿈이란 것도 잊은 채

나 웃으며 너를 만나 (나)

Never ending forever, baby



You (you), you are (you are) my universe

And I (I), just want (just want) to put you first (to put you first)

And you (you), you are (you are) my universe

And you make my world light up inside



어둠이 내겐 더 편했었지

길어진 그림자 속에서 (eyes)

And they said that we can't be togеther

Because, bеcause we come from different sides



You (you), you are (you are) my universe

And I (I), just want (just want) to put you first (to put you first)

And you (you), you are (you are) my universe

And you make my world light up inside



My universe (do-do, do-do)

My universe (do-do, do-do)

My universe (do-do, do-do)

(You make my world)

You make my world light up inside

Make my world light up inside



나를 밝혀주는 건

너란 사랑으로 수 놓아진 별

내 우주의 넌

또 다른 세상을 만들어 주는 걸

너는 내 별이자 나의 우주니까

지금 이 시련도 결국엔 잠시니까

너는 언제까지나 지금처럼 밝게만 빛나줘

우리는 너를 따라 이 긴 밤을 수놓을 거야



너와 함께 날아가

When I'm without you I'm crazy

자 어서 내 손을 잡아

We are made of each other, baby","pop, bts, k-pop, rock, Kpop, 2020s, 2021, alternative, pop rock, bop, Coldplay, collaboration, soty, Disco, electropop, alternative rock, age, new, synthpop, Korean, best, eclectonia, extensive vamping, major key tonality, EDM, hell, illuminati, dark matter, total shit, fucking awful, electronica influences, mild rhythmic syncopation, gay sex, spotify, a vocal-centric aesthetic, fucking shit, twice, jennie, E major, subtle use of acoustic piano, a clear focus on recording studio production, heavy use of vocal harmonies, an emotional male lead vocal performance, us number one, ehh, dark energy, Ariana Grande, laurel canyon, oto, mk ultra, billboard hot 100 number 1, Death Cult, bots, psyop, doja cat, :), industry plant, fake scrobbles, COVID-19, aespa, world economic forum, COLDPLAY x BTS, satan death cult, Mask Mandates, coldplay and bts, 7 dias",energetic
1SC5rEoYDGUK4NfG82494W,Lil Nas X,MONTERO (Call Me By Your Name),,,,,,,,,,,"I caught it bad just today
You hit me with a call to your place
Ain't been out in a while anyway
Was I hopin' I could catch you throwin' smiles in my face
Romantic talkin'? You don't even have to try
You're cute enough to fuck with me tonight

Lookin' at the table, all I see is weed and white

Baby, you livin' the life, but nigga, you ain't livin' right



Cocaine and drinkin' with your friends

You live in the dark, boy, I cannot pretend

I'm not phased, only here to sin

If Eve ain't in your garden, you know that you can



Call me when you want, call me when you need

Call me in the morning, I'll be on the way

Call me when you want, call me when you need

Call me out by your name, I'll be on the way like



Hmm, hmm

Hmm, ah, hmm

Hmm, hmm, hmm

Ayy, ayy



I wanna sell what you're buyin'

I wanna feel on your ass in Hawaii

I want the jet lag from fuckin' and flyin'

Shoot a child in your mouth while I'm ridin'

Oh, oh, why me? A sign of the times, every time that I speak

A dime and a nine, it was mine every week

What a time, an incline god was shinin' on me

Now I can't leave

And now I'm actin' hella elite

Never walk with niggas that's in my league

I want to fuck the ones I envy, I envy



Cocaine and drinkin' with your friends

You live in the dark, boy, I cannot pretend

I'm not phased, only here to sin

If Eve ain't in your garden, you know that you can



Call me when you want, call me when you need

Call me in the morning, I'll be on the way

Call me when you want, call me when you need

Call me out by your name, I'll be on the way like



Oh, call me by your name (Hmm, hmm)

You told me you loved me in private (Hmm, ah, hmm)

Call me by your name, I do not care if you lyin' (Hmm, hmm, hmm)



Oh","rnb, pop rap, pop, latin pop, 2021, Hip-Hop, rap, flamenco pop, 2020s, hip hop, vocal, american, queer, shit, Playful, trap, extensive vamping, acoustic rhythm guitars, minor key tonality, fire, seductive, title track, Wicked, electronica influences, snl, gay music, prominent percussion, contemporary rnb, country rap, hip-hop influences, offensive lyrics, uk number one, us number one, a smooth male lead vocalist, steady, tarantism, e flat minor, Hispanic Music, tiktok, regional music, australian number one, montero, title is imperative, Lil Nas X, Leslea, carnality, ended kanye west, MySpotigramBot, -1001854528204, m-vocal",happy
43PGPuHIlVOc04jrZVh9L6,Polo G,RAPSTAR,,,,,,,,,,,"(Shout out my nigga Synco)
(Tuned up)
Uh, copped a BMW, new deposit, I picked up another bag
Like, ""Fuck it, I'ma count while I'm in it""
I hear planes flyin', crowds screamin', money counters, chains clangin'

Shit, I guess that's how it sound when you winnin'

I ain't jokin', do it sound like I'm kiddin'?

I've been makin' like two thousand a minute

So high up through the clouds, I was swimmin'

I'm probably gon' drown when I'm in it

I bet she gon' get loud when I'm in it

And we might have a child when I'm finished



Uh, I won't love a ho, after we fuck she can't get near me

Only bitch I give a conversation to is Siri

My pants Amiri, yes, I'm winnin', clearly

I'm the chosen one, seen my potential so they fear me

Lately I've been prayin', God, I wonder, can you hear me?

Thinkin' 'bout the old me, I swear I miss you dearly

Stay down 'til you come up, I've been stickin' to that theory

Every day a battle, I'm exhausted and I'm weary

Make sure I smile in public, when alone, my eyes teary

I fought through it all, but that shit hurt me severely

I've been gettin' high to hide behind my insecurities

Takin' different pills but I know it ain't gon'—



Uh, copped a BMW, new deposit, I picked up another bag

Like, ""Fuck it, I'ma count while I'm in it""

I hear planes flyin', crowds screamin', money counters, chains clangin'

Shit, I guess that's how it sound when you winnin'

I ain't jokin', do it sound like I'm kiddin'?

I've been makin' like two thousand a minute

So high up through the clouds, I was swimmin'

I'm probably gon' drown when I'm in it

I bet she gon' get loud when I'm in it (Uh, uh)

And we might have a child when I'm finished



They say I'm Pac rebirth, never put out a weak verse

Homicides when we lurk, I'ma step 'til my feet hurt

Weren't put in them streets first

White tees turned burgundy t-shirts

Lookin' for some' real, he stuck in a deep search

Anxiety killin' me, I just want to leave earth

When they ask if I'm okay, it just make everything seem worse

Tryna explain your feelings sound like something you rehearsed

Stabbed me in my back with a clean smirk

Lookin' so deep into your eyes, I can read your thoughts

Shut the fuck—, I mean, please don't talk

I done been through too much and I don't need another loss

Put that on every war scar, for every battle I fought



Uh, copped a BMW, new deposit, I picked up another bag

Like, ""Fuck it, I'ma count while I'm in it""

I hear planes flyin', crowds screamin', money counters, chains clangin'

Shit, I guess that's how it sound when you winnin'

I ain't jokin', do it sound like I'm kiddin'?

I've been makin' like two thousand a minute

So high up through the clouds, I was swimmin'

I'm probably gon' drown when I'm in it

I bet she gon' get loud when I'm in it

And we might have a child when I'm finished



When I'm finished

When I'm finished","rap, 2020s, 2021, Polo G, indie, pop, rock, pop rock, acoustic, Awesome, Favorite, trap, explicit lyrics, clear pronunciation, emo rap, syncopated beats, consistent rhyme patterns, boastin lyrics, subtle use of pianos, the use of chordal patterning, a repetitive chorus, production by a respected producer, southern rap influences, Headnodic Beats, lyrics by a famous rap artist, a synth-acoustic sonority, chicago rap, b flat minor, a bumpin kick sound, The heavy use of RNB samples, MySpotigramBot, -1001333387036",energetic
5JCoSi02qi3jJeHdZXMmR8,Olivia Rodrigo,favorite crime,,,,,,,,,,,"Know that I loved you so bad
I let you treat me like that
I was your willing accomplice, honey
And I watched as you fled the scene
The white as you buried me

One heart broke, four hands bloody



The things I did

Just so I could call you mine

The things you did

Well, I hope I was your favorite crime



You used me as an alibi

I crossed my heart as you crossed the line

And I defended you to all my friends



And now, every time a siren sounds

I wonder if you're around

'Cause you know that I'd do it all again



All the things I did

Just so I could call you mine

The things you did

Well, I hope I was your favorite crime



Bitter sweet to think about the damage that we do

'Cause I was going down, but I was doing it with you

Yeah, everything we broke, and all the trouble that we made

But I say that I hate you with a smile on my face



Oh, look what we became



All the things I did

Just so I could call you mine

All the things you did

Well, I hope I was your favorite crime



Your favorite crime

Your favorite crime

'Cause baby, you were mine","pop, indie, rock, folk, indie pop, singer-songwriter, pop rock, contemporary folk, folk pop, heard live, favs, teen pop, alt-pop, reminiscing, best songs, listless,  folk,  alternative, chorar no banho, CRIMEFAVORITO,  alternative folk, nandermo",energetic
7MAibcTli4IisCtbHKrGMh,Bruno Mars,Leave The Door Open,,,,,,,,,,,Failed to fetch lyrics,"soul, Smooth Soul, Anderson paak, rnb, pop soul, pop, Bruno Mars, 2021, adult contemporary, philly soul, 2020s, silk sonic, MySpotigramBot, motown, funk, Retro, funky, smooth, soft, duo, Neo-Soul, major key tonality, acoustic rhythm piano, bootsy collins, banger, emphasis on instrumental arranging, jazz influences, unoriginal, Philadelphia soul, c major, Mallet Percussion, a clear focus on recording studio production, vocal duets, erotic lyrics, melodic string accompaniment, demanding instrumental part writing, modern rnb stylings, us number one, a subtle use of paired vocal harmony, 2020, paak, worst songs of 2021, grammy soty, -1001747063611, top 2000 2022, B Artist",calm
7CIERzyqIwLVKGp00YbHRO,PinkPantheress,Pain,,,,,,,,,,,"La-la-la
It's eight o'clock in the morning, now I'm entering my bed
Had a few dreams about you, I can't tell you what we did
I expected to see ya on your morning run again
I know I shouldn't be watching 'cause every time I feel the pain

La, la-la-la-la, la-la

La-la, la-la, la-la

La, la-la-la-la, la-la

La-la, la-la, la-la



You told me it wasn't over and that we'd be together soon

But was this before or after you told me to leave your room?

I used to think we'd make it far, it turned out that we are

It's such a shame that we weren't the same at all

La, la-la-la-la, la-la

La-la, la-la, la-la

La, la-la-la-la, la-la

La-la, la-la, la-la

La, la-la-la-la, la-la

La-la, la-la, la-la

La, la-la-la-la, la-la

La-la, la-la, la-la



La, la-la-la-la, la-la

La-la, la-la, la-la

La, la-la-la-la, la-la (Hey)

La-la, la-la, la-la (Oh yeah)

La, la-la-la-la, la-la

La-la, la-la, la-la

La, la-la-la-la, la-la

La-la, la-la, la-la","bedroom pop, 2-step, new jack swing, MySpotigramBot, indie, rnb, UK Garage, alt-pop, pop, indie electronic, cute, Lo-Fi, dance-pop, Drum and bass, Drum n Bass, lofi, dnb, fip, dance pop, pain, chillwave, vintage, fire, contemporary rnb, alternative rnb, indie rnb, Glitter Pop, 2020s, tiktok, 2021, alexcore, pinkpantheress, -1001747063611, -1001190477876",calm
6zSpb8dQRaw0M1dK8PBwQz,Elton John,Cold Heart - PNAU Remix,,,,,,,,,,,"(Oh)
(You're my cold heart)
(Oh)
It's a human sign
When things go wrong

When the scent of her lingers

And temptation's strong



Cold, cold heart

Hardened by you (Oh)

Some things lookin' better, baby

Just passin' through (No, no, no, no, no)



And I think it's gonna be a long, long time

'Til touchdown brings me 'round again to find

I'm not the man they think I am at home

Oh no, no, no

And this is what I should have said

Well, I thought it, but I kept it hid



Cold, cold heart

Hardened by you (Oh)

Some things lookin' better, baby

Just passin' through (No, no, no, no, no)



And I think it's gonna be a long, long time

'Til touchdown brings me 'round again to find

I'm not the man they think I am at home

Oh no, no, no (No, no, no, no, no)

And this is what I should have said

Well, I thought it, but I kept it hid



Cold, cold heart (Oh)

Hardened by you

Some things lookin' better, baby (Oh)

Just passin' through (No, no, no, no, no)



And I think it's gonna be a long, long time

'Til touchdown brings me 'round again to find

I'm not the man they think I am at home

Oh no, no, no (No, no, no, no, no)

And this is what I should have said (And I think it's gonna be a long, long time)

('Til touchdown brings me 'round again to find)

Well, I thought it, but I kept it hid (I'm not the man they think I am at home)

(Oh, no, no, no)

(No, no, no, no, no)



Shoorah (Oh)

Shoorah

Shoorah (Oh)

Shoorah

(No, no, no, no, no)","dua lipa, Disco, pop, dance, dance-pop, mashup, elton john, 2020s, 2021, electronic, funk, House, remix, deep house, nu disco, electronica influences, beats made for dancing, clear pronunciation, four-on-the-floor beats, straight drum beats, effected synths, rhythmic clapping, euro-disco, disco-pop, electronic dance music, ambiguous lyrics, use of tonal harmonies, prevalent use of groove, ambient synth textures, a laid back male vocal, melodic part writing, house roots, the use of chordal patterning, use of strings, a synth-acoustic sonority, thin backup vocal performance, Pnau, b flat minor, MySpotigramBot",energetic
4qu63nuBpdn0qHUHuObEj1,Marshmello,Leave Before You Love Me (with Jonas Brothers),,,,,,,,,,,"I see you calling
I didn't wanna leave you like that
It's five in the morning, yeah, yeah
A hundred on the dash
'Cause my wheels are rolling
Ain't taking my foot off the gas

And it only took the one night

To see the end of the line

Staring deep in your eyes, eyes



Dancing on the edge, 'bout to take it too far

It's messing with my head, how I mess with your heart

If you wake up in your bed, alone in the dark

I'm sorry, gotta leave before you love me



Ayy, ayy, leave before you love me

Ayy, ayy, leave before you love me

Ayy, ayy, leave before you love me

Ayy, ayy, leave before you love me



I'm so good at knowing

Of when to leave the party behind

Don't care if they notice, yeah, yeah, no

I'll just catch a ride, I'd rather be lonely, yeah

Than wrapped around your body too tight

Yeah, I'm the type to get naked

Won't give my heart up for breaking

'Cause too gone to be staying, staying (Dancing on)



Dancing on the edge, 'bout to take it too far

It's messing with my head, how I mess with your heart

If you wake up in your bed, alone in the dark

I'm sorry, gotta leave before you love me



Ayy, ayy, leave before you love me

Ayy, ayy, leave before you love me

Ayy, ayy, leave before you love me

Ayy, ayy, leave before you love me



Dancing on the edge, take it too far

Messing with my head, how I mess with your heart

I'm sorry, alone in the dark

I'm sorry, ayy, ayy, leave before you love me","pop, extensive vamping, major key tonality, romantic lyrics, G major, jonas brothers, an emotional male lead vocal performance, a subtle use of paired vocal harmony, 2020s, 2021, popteca",energetic
1Ov37jtRQ2YNAe8HzfczkL,Taylor Swift,Wildest Dreams (Taylor's Version),,,,,,,,,,,"He said, ""Let's get out of this town
Drive out of the city, away from the crowds""
I thought, ""Heaven can't help me now""
Nothing lasts forever
But this is gonna take me down

He's so tall and handsome as hell

He's so bad, but he does it so well

I can see the end as it begins

My one condition is



Say you'll remember me

Standin' in a nice dress

Starin' at the sunset, babe

Red lips and rosy cheeks

Say you'll see me again

Even if it's just in your

Wildest dreams, ah, ha

Wildest dreams, ah, ha



I said, ""No one has to know what wе do""

His hands are in my hair, his clothes are in my room

And his voicе is a familiar sound

Nothin' lasts forever

But this is gettin' good now



He's so tall and handsome as hell

He's so bad, but he does it so well

And when we've had our very last kiss

My last request it is



Say you'll remember me

Standin' in a nice dress

Starin' at the sunset, babe

Red lips and rosy cheeks

Say you'll see me again

Even if it's just in your

Wildest dreams, ah, ha (Ha, ha)

Wildest dreams, ah, ha



You'll see me in hindsight

Tangled up with you all night

Burnin' it down

Someday, when you leave me

I bet these memories

Follow you around

You'll see me in hindsight

Tangled up with you all night

Burnin' (Burnin') it (It) down (Down)

Someday, when you leave me

I bet these memories

Follow (Follow) you (You) around (Around)

(Follow you around)



Say you'll remember me

Standing in a nice dress

Starin' at the sunset, babe

Red lips and rosy cheeks

Say you'll see me again

Even if it's just pretend

Say you'll remember me

Standin' in a nice dress

Starin' at the sunset, babe

Red lips and rosy cheeks

Say you'll see me again

Even if it's just in your (Just pretend, just pretend)

Wildest dreams, ah, ha (Ah-ah)

In your wildest dreams, ah, ha

Even if it's just in your

In your wildest dreams, ah, ha

In your wildest dreams, ah, ha","pop, dream pop, overrated, synthpop, lana del rey -ish, electropop, downtempo, soft rock, adult contemporary, Ballad, shit, Masterpiece, taylors version, 1989 (Taylor's Version), climate terrorist, sexual assault apologist, electronic, seen live, alternative, ambient pop, romantic, melodic, orchestral, longing, atmospheric, introspective, Mellow, excellent, Adult Alternative, amazing, soft, ethereal, female vocalist, singer songwriter, boring, garbage, synth-pop, Eargasm, Officially Shit, Incredible, Sentimental, lolicore, deathgrind, bland, alt pop, magical, alt-pop, pop perfection, sleep and dreams, overhyped, Rock Against Communism, Worst Song Ever, re-recording, shed, bots, Wildest Dreams, 2023, 2021, ambient trap, fake scrobbles, overrated af, worse than bts, ♥️, owned by taylor swift, endedbts, taylor's version, endedb0ts, samsonghiphop, W Banger, jackson mahomes, 💩",calm
5PjdY0CKGZdEuoNab3yDmX,The Kid LAROI,STAY (with Justin Bieber),,,,,,,,,,,Failed to fetch lyrics,"pop rap, pop, pop rock, synthpop, 2021, justin bieber, 2020s, rock, The Kid Laroi, new wave, electronic, emo, rap, canada, dance-pop, adult contemporary, Radio, rnb, australia, male vocalist, dreampop, collaboration, love this, personal favourites, extensive vamping, minor key tonality, 20s, hyperpop, unusual vocal sounds, mild rhythmic syncopation, prominent percussion, use of techno synths, bubblegum bass, contemporary rnb, a vocal-centric aesthetic, synthwave, subtle use of fender rhodes, future bass, paired vocal harmony, vocal duets, offensive lyrics, us number one, soty, 2020, b flat minor, billboard hot 100 number 1, goated,  rock,  pop rock, best of 2020s,  Justin Bieber, 2021 single, call and answer vocals, Biber carried, us top ten",energetic
